AwayTeamAvgGoals,AwayTeamCreatonShooting,AwayTeamDefencePressure,AwayTeamOdds,AwayTeamPlaySpeed,GoalDiff,HomeTeamAvgGoals,HomeTeamCreatonShooting,HomeTeamDefencePressure,HomeTeamPlaySpeed,HomeTeamsOdds,corner_away_team,corner_home_team,crosses_away_team,crosses_home_team,on_target_shot_away_team,on_target_shot_home_team,possession_away_team,possession_home_team,red_card_away_team,red_card_home_team,yellow_card_away_team,yellow_card_home_team,HomeTeamRatings,AwayTeamRatings,win
0.631578947,46,41,2.51,58,0,1.421052632,40,54,38,3.425,5,11,12,29,3,16,31,69,0,0,2,2,75.86666667,73.78431373,0
0.631578947,46,41,2.334,58,-3,1.333333333,47,38,45,1.812,5,6,22,20,6,3,57,43,0,0,0,0,72.9047619,73.78431373,1
0.631578947,46,41,2.786,58,2,1.631578947,46,51,59,4.038,4,7,26,19,7,4,49,51,0,0,2,2,76.19117647,73.78431373,1
0.631578947,46,41,2.333,58,1,1.157894737,49,44,48,1.687,2,5,19,19,4,2,45,55,0,0,0,1,74.7,73.78431373,1
0.631578947,46,41,2.293,58,0,1.052631579,60,41,62,1.512,6,18,15,24,4,15,48,52,0,0,0,0,74.3255814,73.78431373,1
0.631578947,46,41,2.268,58,2,2.052631579,30,50,52,1.967,2,11,19,22,3,7,49,51,0,0,0,0,74.88461538,73.78431373,1
0.631578947,46,41,2.333,58,3,1.210526316,55,47,43,1.478,10,1,19,14,13,4,61,39,1,0,2,0,73.68115942,73.78431373,1
0.631578947,46,41,2.327,58,-1,1.052631579,55,31,45,1.603,4,4,8,14,2,9,33,67,0,0,2,2,73.29166667,73.78431373,1
0.631578947,46,41,2.676,58,-5,1.842105263,63,63,47,3.107,2,6,15,13,3,12,42,58,0,0,2,2,75.42424242,73.78431373,2
0.631578947,46,41,2.306,58,2,1.052631579,45,38,61,1.739,7,2,26,16,2,4,48,52,0,0,1,2,73.27272727,73.78431373,1
0.631578947,46,41,2.31,58,1,1.833333333,29,30,77,1.777,7,6,25,15,8,6,61,39,0,0,2,0,74.98484848,73.78431373,1
0.631578947,46,41,2.409,58,3,1,50,36,61,1.388,5,7,14,18,3,7,46,54,0,0,1,1,74.45283019,73.78431373,1
0.631578947,46,41,2.942,58,5,2.473684211,24,48,59,4.119,3,6,12,21,4,11,36,64,0,0,1,3,80.68421053,73.78431373,1
0.631578947,46,41,2.833,58,-2,1.736842105,46,51,66,3.915,4,5,14,24,1,7,33,67,0,0,1,1,73.66129032,73.78431373,0
0.631578947,46,41,2.378,58,0,0.736842105,38,35,63,1.408,5,0,26,11,7,0,53,47,0,0,1,1,72.43478261,73.78431373,0
1.263157895,63,52,2.515,43,-1,1.210526316,47,48,47,1.39,5,10,5,11,5,12,42,58,0,0,0,2,70.24137931,74.74137931,0
1.263157895,63,52,2.407,43,-2,1.684210526,44,39,67,2.756,4,6,10,31,5,10,46,54,0,0,1,1,76.57142857,74.74137931,0
1.263157895,63,52,2.485,43,3,1.842105263,46,58,63,1.462,4,12,19,28,4,15,53,47,0,0,3,0,74.35294118,74.74137931,1
1.263157895,63,52,2.295,43,4,1.421052632,40,54,38,2.203,5,5,15,14,7,5,52,48,0,0,0,2,75.86666667,74.74137931,1
1.263157895,63,52,2.444,43,3,1.631578947,46,51,59,1.839,5,7,13,17,5,9,44,56,0,0,1,2,76.19117647,74.74137931,1
1.263157895,63,52,2.767,43,-4,1.684210526,46,41,58,1.162,7,3,12,12,11,3,61,39,0,0,2,2,73.78431373,74.74137931,2
1.263157895,63,52,2.448,43,-2,1.157894737,49,44,48,1.356,4,6,8,25,6,7,33,67,0,0,0,1,74.7,74.74137931,2
1.263157895,63,52,2.808,43,0,1.052631579,60,41,62,1.074,4,6,11,13,5,3,54,46,0,0,3,0,74.3255814,74.74137931,2
1.263157895,63,52,2.304,43,-3,2.052631579,30,50,52,1.841,9,9,10,30,5,9,45,55,0,0,2,4,74.88461538,74.74137931,2
1.263157895,63,52,2.971,43,-1,1.210526316,55,47,43,1.052,5,5,16,14,9,8,62,38,0,0,0,1,73.68115942,74.74137931,1
1.263157895,63,52,2.602,43,1,1.052631579,55,31,45,1.188,4,2,14,17,9,8,53,47,1,0,2,2,73.29166667,74.74137931,0
1.263157895,63,52,2.379,43,0,1.842105263,63,63,47,1.895,2,6,14,26,4,12,50,50,0,0,1,4,75.42424242,74.74137931,0
1.263157895,63,52,2.615,43,0,1.052631579,45,38,61,1.201,6,7,22,13,7,6,60,40,0,0,1,2,73.27272727,74.74137931,0
1.263157895,63,52,2.661,43,1,1.833333333,29,30,77,1.206,5,3,12,17,7,6,49,51,0,0,2,1,74.98484848,74.74137931,0
1.263157895,63,52,2.413,43,0,1,50,36,61,1.431,7,10,8,28,7,10,43,57,0,0,2,0,74.45283019,74.74137931,0
1.263157895,63,52,2.693,43,2,2.473684211,24,48,59,3.395,5,12,10,40,4,12,45,55,0,0,1,0,80.68421053,74.74137931,0
1.263157895,63,52,2.267,43,4,1.736842105,46,51,66,1.89,1,9,3,25,1,21,33,67,1,0,1,1,73.66129032,74.74137931,1
1.263157895,63,52,2.82,43,-6,0.736842105,38,35,63,1.098,8,9,10,30,4,7,54,46,0,0,1,3,72.43478261,74.74137931,2
1.157894737,40,54,2.793,38,-1,1.210526316,47,48,47,1.17,7,5,20,12,6,4,57,43,0,0,1,2,70.24137931,75.86666667,1
1.157894737,40,54,2.258,38,0,1.684210526,44,39,67,1.812,11,10,24,26,12,10,52,48,0,0,3,0,76.57142857,75.86666667,0
1.157894737,40,54,2.372,38,-4,1.777777778,63,52,43,1.441,3,5,15,11,6,10,53,47,0,0,2,2,74.74137931,75.86666667,2
1.157894737,40,54,2.34,38,0,1.842105263,46,58,63,1.442,8,1,22,14,6,3,68,32,0,0,1,0,74.35294118,75.86666667,0
1.157894737,40,54,3.05,38,0,1.333333333,47,38,45,1.02,6,1,16,18,8,6,67,33,0,0,0,1,72.9047619,75.86666667,2
1.157894737,40,54,2.242,38,2,1.631578947,46,51,59,2.157,6,3,22,5,5,4,62,38,0,0,3,1,76.19117647,75.86666667,1
1.157894737,40,54,3.52,38,0,1.684210526,46,41,58,0.954,3,5,12,21,3,6,46,54,0,0,3,1,73.78431373,75.86666667,0
1.157894737,40,54,2.547,38,-1,1.157894737,49,44,48,1.182,12,1,22,9,8,4,58,42,0,0,2,1,74.7,75.86666667,1
1.157894737,40,54,3.405,38,-1,1.052631579,60,41,62,0.94,5,4,15,17,5,7,53,47,0,0,1,1,74.3255814,75.86666667,1
1.157894737,40,54,2.375,38,0,2.052631579,30,50,52,1.318,5,5,6,21,1,7,59,41,0,0,0,2,74.88461538,75.86666667,2
1.157894737,40,54,4.62,38,-2,1.210526316,55,47,43,0.851,8,6,20,10,8,9,66,34,0,0,3,2,73.68115942,75.86666667,1
1.157894737,40,54,2.778,38,0,1.052631579,55,31,45,1.077,1,0,25,7,5,3,64,36,0,0,2,2,73.29166667,75.86666667,1
1.157894737,40,54,2.729,38,2,1.842105263,63,63,47,1.156,7,2,15,14,2,7,55,45,0,0,3,3,75.42424242,75.86666667,1
1.157894737,40,54,2.587,38,-2,1.052631579,45,38,61,1.164,10,4,18,11,6,7,57,43,0,0,2,1,73.27272727,75.86666667,2
1.157894737,40,54,3.056,38,1,1.833333333,29,30,77,0.999,2,6,13,24,1,6,53,47,0,0,3,1,74.98484848,75.86666667,1
1.157894737,40,54,2.858,38,-2,1,50,36,61,1.076,3,7,15,17,3,9,55,45,0,0,3,3,74.45283019,75.86666667,0
1.157894737,40,54,2.341,38,-1,2.473684211,24,48,59,1.827,5,11,9,20,4,6,45,55,0,0,1,1,80.68421053,75.86666667,2
1.157894737,40,54,2.384,38,-3,1.736842105,46,51,66,1.369,4,5,12,16,1,10,47,53,0,0,2,0,73.66129032,75.86666667,2
1.157894737,40,54,4.315,38,-2,0.736842105,38,35,63,0.857,5,3,6,12,3,2,54,46,0,0,2,2,72.43478261,75.86666667,2
1.052631579,50,36,2.24,61,1,1.210526316,47,48,47,1.698,9,8,21,14,4,8,45,55,0,0,0,1,70.24137931,74.45283019,0
1.052631579,50,36,2.349,61,2,1.684210526,44,39,67,2.603,7,7,14,23,4,17,36,64,0,0,1,1,76.57142857,74.45283019,2
1.052631579,50,36,2.298,61,0,1.777777778,63,52,43,2.029,6,13,18,25,6,9,37,63,0,0,2,1,74.74137931,74.45283019,0
1.052631579,50,36,2.28,61,2,1.842105263,46,58,63,2.081,2,3,17,17,5,5,52,48,0,0,1,3,74.35294118,74.45283019,1
1.052631579,50,36,2.336,61,2,1.421052632,40,54,38,2.642,2,10,14,26,4,12,40,60,0,0,2,1,75.86666667,74.45283019,1
1.052631579,50,36,2.341,61,-3,1.333333333,47,38,45,1.433,4,1,18,18,6,7,37,63,0,0,0,1,72.9047619,74.45283019,2
1.052631579,50,36,2.627,61,1,1.631578947,46,51,59,3.549,5,10,15,32,2,9,35,65,0,0,2,0,76.19117647,74.45283019,0
1.052631579,50,36,2.654,61,-3,1.684210526,46,41,58,1.199,8,4,19,14,4,6,50,50,0,0,0,2,73.78431373,74.45283019,1
1.052631579,50,36,2.383,61,-2,1.157894737,49,44,48,1.427,3,7,11,28,4,11,41,59,0,0,0,2,74.7,74.45283019,2
1.052631579,50,36,2.425,61,-1,1.052631579,60,41,62,1.282,6,3,28,21,5,3,53,47,0,0,2,2,74.3255814,74.45283019,1
1.052631579,50,36,2.267,61,2,2.052631579,30,50,52,1.78,5,2,15,20,5,4,51,49,0,0,2,1,74.88461538,74.45283019,1
1.052631579,50,36,2.731,61,1,1.210526316,55,47,43,1.107,5,4,15,21,7,8,42,58,0,0,1,1,73.68115942,74.45283019,0
1.052631579,50,36,2.346,61,0,1.052631579,55,31,45,1.43,5,9,16,31,2,8,42,58,0,0,2,1,73.29166667,74.45283019,0
1.052631579,50,36,2.32,61,3,1.842105263,63,63,47,2.423,5,6,14,12,8,11,42,58,0,0,2,1,75.42424242,74.45283019,1
1.052631579,50,36,2.248,61,0,1.052631579,45,38,61,1.569,4,6,22,27,8,7,45,55,0,0,4,4,73.27272727,74.45283019,2
1.052631579,50,36,2.462,61,2,1.833333333,29,30,77,1.401,5,4,22,11,4,8,33,67,0,1,2,2,74.98484848,74.45283019,0
1.052631579,50,36,2.796,61,5,2.473684211,24,48,59,3.815,6,5,19,10,6,6,49,51,0,0,2,0,80.68421053,74.45283019,1
1.052631579,50,36,2.33,61,0,1.736842105,46,51,66,2.531,6,14,8,21,3,12,37,63,0,0,2,1,73.66129032,74.45283019,2
1.052631579,50,36,2.463,61,0,0.736842105,38,35,63,1.3,0,9,13,15,2,6,48,52,0,0,1,2,72.43478261,74.45283019,1
1.611111111,29,30,2.334,77,-1,1.210526316,47,48,47,1.652,7,4,13,7,3,7,52,48,0,0,1,1,70.24137931,74.98484848,2
1.611111111,29,30,2.519,77,-1,1.684210526,44,39,67,2.696,9,10,7,29,5,6,43,57,0,0,5,3,76.57142857,74.98484848,0
1.611111111,29,30,2.359,77,-1,1.777777778,63,52,43,1.8,6,9,24,11,9,10,59,41,0,0,3,3,74.74137931,74.98484848,2
1.611111111,29,30,2.362,77,1,1.842105263,46,58,63,1.575,5,0,29,13,4,0,57,43,0,0,3,2,74.35294118,74.98484848,0
1.611111111,29,30,2.391,77,-1,1.421052632,40,54,38,2.076,2,6,12,25,5,7,37,63,0,0,0,1,75.86666667,74.98484848,0
1.611111111,29,30,2.512,77,-2,1.631578947,46,51,59,2.585,4,5,7,28,5,15,38,62,0,0,3,1,76.19117647,74.98484848,2
1.611111111,29,30,2.373,77,-1,1.684210526,46,41,58,1.558,3,3,19,9,4,14,51,49,0,0,0,1,73.78431373,74.98484848,1
1.611111111,29,30,2.248,77,1,1.157894737,49,44,48,1.813,10,4,18,13,10,3,55,45,0,0,1,3,74.7,74.98484848,1
1.611111111,29,30,2.356,77,-3,1.052631579,60,41,62,1.44,6,8,10,12,1,7,54,46,0,0,0,0,74.3255814,74.98484848,2
1.611111111,29,30,2.316,77,0,2.052631579,30,50,52,2.362,5,4,33,12,11,3,64,36,0,1,2,1,74.88461538,74.98484848,1
1.611111111,29,30,3.184,77,3,1.052631579,55,31,45,1.011,9,8,14,18,3,10,27,73,0,0,1,0,73.29166667,74.98484848,0
1.611111111,29,30,2.404,77,2,1.842105263,63,63,47,2.713,6,7,16,11,2,11,44,56,0,0,2,2,75.42424242,74.98484848,1
1.611111111,29,30,2.88,77,0,1.052631579,45,38,61,1.091,2,7,14,12,3,12,51,49,1,0,0,3,73.27272727,74.98484848,1
1.611111111,29,30,2.415,77,-2,1,50,36,61,1.371,9,1,14,11,10,3,62,38,0,0,3,2,74.45283019,74.98484848,2
1.611111111,29,30,2.689,77,-1,2.473684211,24,48,59,3.464,3,16,5,44,2,14,28,72,0,0,2,1,80.68421053,74.98484848,2
1.611111111,29,30,2.402,77,-5,1.736842105,46,51,66,2.677,7,5,11,18,4,5,36,64,1,0,2,4,73.66129032,74.98484848,2
1.611111111,29,30,2.412,77,-2,0.736842105,38,35,63,1.321,6,9,7,23,5,8,41,59,0,0,3,3,72.43478261,74.98484848,0
0.722222222,47,38,2.348,45,1,1.210526316,47,48,47,1.666,3,5,8,12,7,6,54,46,0,0,1,1,70.24137931,72.9047619,1
0.722222222,47,38,2.708,45,2,1.684210526,44,39,67,3.731,5,6,13,28,3,11,34,66,0,0,4,1,76.57142857,72.9047619,1
0.722222222,47,38,2.393,45,2,1.842105263,46,58,63,1.596,4,3,11,23,2,6,41,59,0,0,2,0,74.35294118,72.9047619,1
0.722222222,47,38,2.448,45,0,1.421052632,40,54,38,3.047,0,11,9,46,2,6,30,70,0,0,2,0,75.86666667,72.9047619,2
0.722222222,47,38,2.917,45,1,1.631578947,46,51,59,3.972,3,7,18,13,6,7,31,69,0,0,0,1,76.19117647,72.9047619,1
0.722222222,47,38,2.301,45,3,1.684210526,46,41,58,1.544,7,3,21,14,11,2,56,44,0,0,1,1,73.78431373,72.9047619,1
0.722222222,47,38,2.289,45,2,1.157894737,49,44,48,1.647,3,7,12,27,1,5,36,64,1,0,1,0,74.7,72.9047619,1
0.722222222,47,38,2.359,45,0,1.052631579,60,41,62,1.415,3,4,15,11,3,4,49,51,0,0,2,1,74.3255814,72.9047619,2
0.722222222,47,38,2.334,45,2,2.052631579,30,50,52,2.148,4,6,8,27,3,10,38,62,0,0,1,0,74.88461538,72.9047619,1
0.722222222,47,38,2.281,45,1,1.210526316,55,47,43,1.646,6,6,15,9,9,2,55,45,0,0,2,1,73.68115942,72.9047619,2
0.722222222,47,38,2.327,45,0,1.052631579,55,31,45,1.736,0,5,12,10,6,5,44,56,0,0,5,2,73.29166667,72.9047619,1
0.722222222,47,38,2.514,45,6,1.842105263,63,63,47,3.057,4,9,14,11,4,9,41,59,0,0,2,1,75.42424242,72.9047619,1
0.722222222,47,38,2.557,45,0,1.052631579,45,38,61,1.266,1,4,18,15,2,8,49,51,0,0,3,3,73.27272727,72.9047619,1
0.722222222,47,38,2.26,45,3,1,50,36,61,1.789,4,10,16,22,6,5,50,50,0,0,1,2,74.45283019,72.9047619,1
0.722222222,47,38,2.765,45,1,2.473684211,24,48,59,4.14,4,12,7,15,4,8,28,72,1,0,2,2,80.68421053,72.9047619,1
0.722222222,47,38,2.395,45,1,1.736842105,46,51,66,2.861,2,6,10,21,3,14,40,60,0,0,2,1,73.66129032,72.9047619,0
0.722222222,47,38,2.393,45,0,0.736842105,38,35,63,1.42,11,2,18,15,8,1,51,49,0,0,2,0,72.43478261,72.9047619,1
1.789473684,46,51,3.251,59,-4,1.210526316,47,48,47,0.995,3,7,8,22,6,11,49,51,0,0,1,0,70.24137931,76.19117647,2
1.789473684,46,51,2.377,59,3,1.684210526,44,39,67,1.456,5,5,12,12,4,16,38,62,1,0,3,3,76.57142857,76.19117647,1
1.789473684,46,51,3.172,59,-3,1.777777778,63,52,43,1.008,5,7,7,28,4,5,45,55,0,0,0,0,74.74137931,76.19117647,2
1.789473684,46,51,2.736,59,-4,1.842105263,46,58,63,1.221,5,6,8,25,15,8,59,41,0,0,1,1,74.35294118,76.19117647,2
1.789473684,46,51,2.497,59,-2,1.421052632,40,54,38,1.421,3,2,20,8,6,3,61,39,0,0,3,4,75.86666667,76.19117647,1
1.789473684,46,51,4.153,59,-1,1.333333333,47,38,45,0.882,6,3,27,18,3,2,63,37,0,0,1,1,72.9047619,76.19117647,0
1.789473684,46,51,4.022,59,-2,1.684210526,46,41,58,0.898,9,0,12,8,16,0,74,26,0,1,1,6,73.78431373,76.19117647,2
1.789473684,46,51,3.887,59,-2,1.157894737,49,44,48,0.907,6,6,8,18,6,8,55,45,0,0,0,0,74.7,76.19117647,0
1.789473684,46,51,4.07,59,-1,1.052631579,60,41,62,0.88,5,3,29,17,6,1,73,27,0,0,2,3,74.3255814,76.19117647,1
1.789473684,46,51,2.492,59,4,2.052631579,30,50,52,1.234,4,3,22,13,5,5,65,35,0,0,0,1,74.88461538,76.19117647,1
1.789473684,46,51,4.014,59,-2,1.210526316,55,47,43,0.888,7,7,22,20,14,5,70,30,0,0,4,2,73.68115942,76.19117647,0
1.789473684,46,51,3.486,59,-2,1.052631579,55,31,45,0.952,4,4,12,16,3,7,46,54,0,0,0,2,73.29166667,76.19117647,2
1.789473684,46,51,2.738,59,0,1.842105263,63,63,47,1.193,2,9,5,17,5,13,48,52,0,0,3,2,75.42424242,76.19117647,0
1.789473684,46,51,3.54,59,-7,1.052631579,45,38,61,0.946,9,3,13,14,11,4,67,33,0,0,1,2,73.27272727,76.19117647,2
1.789473684,46,51,3.855,59,2,1.833333333,29,30,77,0.91,4,7,19,24,4,11,62,38,0,0,0,2,74.98484848,76.19117647,0
1.789473684,46,51,3.682,59,-1,1,50,36,61,0.936,6,6,17,30,14,6,59,41,0,0,1,1,74.45283019,76.19117647,2
1.789473684,46,51,2.398,59,-1,2.473684211,24,48,59,1.686,2,7,12,18,1,2,39,61,0,0,1,2,80.68421053,76.19117647,0
1.789473684,46,51,2.65,59,0,1.736842105,46,51,66,1.225,3,9,4,26,4,11,41,59,0,0,0,2,73.66129032,76.19117647,0
1.789473684,46,51,5.735,59,-6,0.736842105,38,35,63,0.811,5,5,13,19,4,7,54,46,0,0,0,0,72.43478261,76.19117647,2
1,49,44,2.296,48,-3,1.210526316,47,48,47,1.757,2,9,11,13,3,5,35,65,0,0,2,4,70.24137931,74.7,2
1,49,44,2.366,48,-1,1.684210526,44,39,67,2.611,4,8,17,14,9,11,53,47,0,0,2,1,76.57142857,74.7,0
1,49,44,2.306,48,2,1.777777778,63,52,43,1.823,2,6,8,21,3,3,49,51,0,0,1,2,74.74137931,74.7,2
1,49,44,2.301,48,3,1.842105263,46,58,63,1.732,4,8,20,27,4,4,55,45,0,0,1,0,74.35294118,74.7,1
1,49,44,2.246,48,1,1.421052632,40,54,38,2.213,5,2,18,16,3,6,55,45,0,0,1,2,75.86666667,74.7,1
1,49,44,2.324,48,-2,1.333333333,47,38,45,1.411,0,9,9,15,2,10,58,42,0,0,1,4,72.9047619,74.7,0
1,49,44,2.446,48,2,1.631578947,46,51,59,2.905,1,13,7,15,5,17,31,69,0,0,1,1,76.19117647,74.7,1
1,49,44,2.418,48,-1,1.684210526,46,41,58,1.366,4,11,16,22,2,10,48,52,0,0,3,1,73.78431373,74.7,0
1,49,44,2.365,48,2,1.052631579,60,41,62,1.373,6,4,16,23,9,6,54,46,1,0,1,1,74.3255814,74.7,1
1,49,44,2.212,48,0,2.052631579,30,50,52,1.893,3,7,7,26,4,4,41,59,0,0,0,2,74.88461538,74.7,2
1,49,44,2.25,48,2,1.210526316,55,47,43,1.874,5,9,9,17,3,7,52,48,0,0,3,0,73.68115942,74.7,1
1,49,44,2.299,48,-1,1.052631579,55,31,45,1.532,2,1,6,19,2,4,46,54,0,0,2,2,73.29166667,74.7,2
1,49,44,2.514,48,4,1.842105263,63,63,47,3.141,3,4,19,11,7,10,48,52,0,0,2,2,75.42424242,74.7,0
1,49,44,2.283,48,1,1.052631579,45,38,61,1.465,2,9,11,22,5,3,48,52,0,0,1,3,73.27272727,74.7,2
1,49,44,2.477,48,-1,1.833333333,29,30,77,2.358,7,11,15,27,4,21,54,46,0,0,2,1,74.98484848,74.7,0
1,49,44,2.245,48,2,1,50,36,61,1.721,3,4,10,16,3,6,43,57,0,0,3,2,74.45283019,74.7,1
1,49,44,2.656,48,2,2.473684211,24,48,59,3.585,4,9,11,6,3,4,47,53,0,0,0,0,80.68421053,74.7,1
1,49,44,2.336,48,4,1.736842105,46,51,66,2.308,3,6,18,16,2,5,47,53,0,0,2,0,73.66129032,74.7,1
1,49,44,2.544,48,-2,0.736842105,38,35,63,1.165,5,9,7,27,7,8,45,55,0,0,0,1,72.43478261,74.7,2
1.052631579,30,50,2.903,52,0,1.210526316,47,48,47,1.087,2,10,16,15,2,5,54,46,0,0,0,0,70.24137931,74.88461538,1
1.052631579,30,50,2.262,52,-1,1.684210526,44,39,67,1.99,6,4,12,17,7,6,41,59,0,0,5,2,76.57142857,74.88461538,2
1.052631579,30,50,2.395,52,3,1.777777778,63,52,43,1.398,10,3,22,5,5,4,51,49,0,0,1,1,74.74137931,74.88461538,0
1.052631579,30,50,2.598,52,1,1.842105263,46,58,63,1.236,8,7,36,21,4,6,53,47,0,0,2,2,74.35294118,74.88461538,1
1.052631579,30,50,2.24,52,0,1.421052632,40,54,38,2.182,4,4,16,13,1,3,44,56,0,0,0,0,75.86666667,74.88461538,2
1.052631579,30,50,2.404,52,-2,1.333333333,47,38,45,1.42,9,4,23,13,5,3,59,41,0,0,1,1,72.9047619,74.88461538,1
1.052631579,30,50,2.403,52,-4,1.631578947,46,51,59,2.46,3,13,13,23,10,15,33,67,0,0,1,2,76.19117647,74.88461538,0
1.052631579,30,50,2.788,52,-2,1.684210526,46,41,58,1.093,6,6,11,17,5,4,44,56,0,0,4,2,73.78431373,74.88461538,0
1.052631579,30,50,2.686,52,0,1.157894737,49,44,48,1.126,4,1,19,28,5,5,39,61,1,0,2,1,74.7,74.88461538,2
1.052631579,30,50,2.483,52,-3,1.052631579,60,41,62,1.211,5,4,27,12,9,2,65,35,0,0,0,1,74.3255814,74.88461538,0
1.052631579,30,50,2.714,52,-1,1.210526316,55,47,43,1.112,7,3,16,15,7,2,66,34,0,0,3,1,73.68115942,74.88461538,2
1.052631579,30,50,2.316,52,-3,1.052631579,55,31,45,1.454,4,5,19,34,10,6,45,55,0,0,3,0,73.29166667,74.88461538,2
1.052631579,30,50,2.314,52,1,1.842105263,63,63,47,1.839,2,10,7,19,3,9,30,70,0,0,3,0,75.42424242,74.88461538,2
1.052631579,30,50,2.371,52,-2,1.052631579,45,38,61,1.39,2,5,17,25,7,6,49,51,0,0,2,0,73.27272727,74.88461538,0
1.052631579,30,50,2.544,52,0,1.833333333,29,30,77,1.209,7,4,28,13,5,4,47,53,0,0,3,1,74.98484848,74.88461538,1
1.052631579,30,50,3.614,52,-2,1,50,36,61,0.945,5,8,21,17,7,10,57,43,0,0,0,0,74.45283019,74.88461538,1
1.052631579,30,50,2.344,52,0,2.473684211,24,48,59,1.895,4,6,9,8,5,12,53,47,0,0,1,2,80.68421053,74.88461538,1
1.052631579,30,50,2.254,52,-1,1.736842105,46,51,66,1.829,7,10,14,13,4,6,40,60,0,0,1,1,73.66129032,74.88461538,0
1.052631579,30,50,2.892,52,-2,0.736842105,38,35,63,1.053,11,6,16,15,6,9,58,42,0,0,0,2,72.43478261,74.88461538,2
1.157894737,55,31,2.444,45,1,1.210526316,47,48,47,1.333,3,5,14,9,3,5,56,44,0,0,0,1,70.24137931,73.29166667,1
1.157894737,55,31,2.36,45,-1,1.684210526,44,39,67,2.636,8,4,10,10,13,7,47,53,0,1,3,1,76.57142857,73.29166667,0
1.157894737,55,31,2.324,45,-1,1.777777778,63,52,43,1.6,1,7,6,31,3,8,40,60,0,0,3,0,74.74137931,73.29166667,2
1.157894737,55,31,2.329,45,7,1.842105263,46,58,63,1.878,6,4,22,10,5,8,60,40,0,0,2,1,74.35294118,73.29166667,1
1.157894737,55,31,2.285,45,0,1.421052632,40,54,38,2.405,2,4,11,18,5,10,44,56,0,0,1,2,75.86666667,73.29166667,1
1.157894737,55,31,2.362,45,0,1.333333333,47,38,45,1.39,2,5,11,11,1,4,67,33,0,0,0,1,72.9047619,73.29166667,1
1.157894737,55,31,2.643,45,2,1.631578947,46,51,59,3.4,3,7,12,22,2,9,38,62,0,0,2,0,76.19117647,73.29166667,2
1.157894737,55,31,2.451,45,1,1.684210526,46,41,58,1.359,7,3,12,5,4,4,66,34,0,0,1,2,73.78431373,73.29166667,1
1.157894737,55,31,2.321,45,1,1.157894737,49,44,48,1.433,5,5,13,12,5,4,53,47,0,0,1,0,74.7,73.29166667,0
1.157894737,55,31,2.317,45,-1,1.052631579,60,41,62,1.374,7,7,6,27,8,7,56,44,0,0,0,0,74.3255814,73.29166667,0
1.157894737,55,31,2.231,45,3,2.052631579,30,50,52,2.129,3,4,14,23,8,7,58,42,0,0,1,3,74.88461538,73.29166667,1
1.157894737,55,31,2.511,45,2,1.210526316,55,47,43,1.244,4,3,19,14,12,6,61,39,0,0,2,4,73.68115942,73.29166667,0
1.157894737,55,31,2.283,45,1,1.842105263,63,63,47,1.874,7,7,6,23,6,15,41,59,0,0,3,2,75.42424242,73.29166667,1
1.157894737,55,31,2.251,45,0,1.052631579,45,38,61,1.67,3,1,17,10,4,8,59,41,0,1,1,1,73.27272727,73.29166667,1
1.157894737,55,31,2.321,45,-3,1.833333333,29,30,77,1.475,3,13,15,26,6,12,48,52,0,0,0,3,74.98484848,73.29166667,2
1.157894737,55,31,2.253,45,0,1,50,36,61,1.551,4,7,9,23,5,5,46,54,0,0,2,3,74.45283019,73.29166667,0
1.157894737,55,31,3.145,45,1,2.473684211,24,48,59,4.241,5,5,12,10,8,5,45,55,0,0,1,3,80.68421053,73.29166667,1
1.157894737,55,31,2.376,45,-1,1.736842105,46,51,66,2.168,7,8,17,13,2,6,43,57,0,0,1,3,73.66129032,73.29166667,1
1.157894737,55,31,2.616,45,-2,0.736842105,38,35,63,1.154,6,4,10,18,3,4,52,48,0,0,3,2,72.43478261,73.29166667,2
1.263157895,24,48,3.738,59,-8,1.210526316,47,48,47,0.932,4,4,10,19,4,5,55,45,0,0,1,0,70.24137931,80.68421053,2
1.263157895,24,48,2.386,59,-6,1.684210526,44,39,67,1.473,3,11,5,15,6,7,49,51,0,1,3,2,76.57142857,80.68421053,2
1.263157895,24,48,3.148,59,-2,1.777777778,63,52,43,1.057,7,8,21,13,10,4,55,45,0,0,3,0,74.74137931,80.68421053,2
1.263157895,24,48,2.826,59,2,1.842105263,46,58,63,1.126,13,1,30,23,12,5,61,39,0,0,3,1,74.35294118,80.68421053,0
1.263157895,24,48,2.535,59,1,1.421052632,40,54,38,1.282,4,6,9,21,3,1,40,60,0,0,2,2,75.86666667,80.68421053,0
1.263157895,24,48,4.072,59,-1,1.333333333,47,38,45,0.896,8,3,22,15,11,0,66,34,0,0,1,3,72.9047619,80.68421053,0
1.263157895,24,48,2.383,59,1,1.631578947,46,51,59,1.754,8,4,28,16,10,3,63,37,0,0,2,0,76.19117647,80.68421053,1
1.263157895,24,48,4.515,59,-5,1.684210526,46,41,58,0.871,3,5,18,21,5,2,57,43,0,0,2,3,73.78431373,80.68421053,0
1.263157895,24,48,3.831,59,-2,1.157894737,49,44,48,0.92,6,1,13,6,4,2,54,46,0,0,1,0,74.7,80.68421053,1
1.263157895,24,48,3.502,59,-4,1.052631579,60,41,62,0.937,6,6,16,16,11,5,67,33,0,0,1,4,74.3255814,80.68421053,2
1.263157895,24,48,2.946,59,0,2.052631579,30,50,52,1.099,2,8,13,16,4,4,57,43,0,0,1,2,74.88461538,80.68421053,1
