AwayTeamAPI,AwayTeamAvgGoals,AwayTeamCreatonShooting,AwayTeamDefencePressure,AwayTeamGoals,AwayTeamOdds,AwayTeamPlaySpeed,GoalDiff,HomeTeamAPI,HomeTeamAvgGoals,HomeTeamCreatonShooting,HomeTeamDefencePressure,HomeTeamGoals,HomeTeamPlaySpeed,HomeTeamsOdds,corner_away_team,corner_home_team,crosses_away_team,crosses_home_team,on_target_shot_away_team,on_target_shot_home_team,possession_away_team,possession_home_team,red_card_away_team,red_card_home_team,yellow_card_away_team,yellow_card_home_team,HomeTeamRatings,AwayTeamRatings,win
9847,2.176470588,35,57,1,3.262,49,-1,8639,1.176470588,64,59,0,45,0.958,2,3,10,20,3,9,49,51,0,0,3,3,69.98387097,78.24074074,2
9847,2.176470588,35,57,2,6.9,49,-4,7794,1.277777778,49,44,0,61,0.767,3,2,13,11,4,4,68,32,0,0,1,3,67.80357143,78.24074074,2
9847,2.176470588,35,57,2,3.369,49,-2,8592,1.470588235,31,48,1,51,0.958,2,6,8,27,2,9,53,47,0,0,1,0,73.25,78.24074074,2
9847,2.176470588,35,57,1,2.931,49,-1,10249,1.25,45,53,0,54,1.008,1,2,15,11,5,3,62,38,0,0,2,2,70.73255814,78.24074074,2
9847,2.176470588,35,57,3,2.678,49,-6,9831,1.722222222,38,57,0,48,1.123,2,3,16,10,6,2,62,38,0,1,2,0,69.40963855,78.24074074,2
9847,2.176470588,35,57,9,6.975,49,-12,10242,0.684210526,46,43,0,49,0.765,8,5,17,13,7,8,59,41,0,1,0,1,66.23333333,78.24074074,2
9847,2.176470588,35,57,1,4.046,49,0,9827,1.444444444,44,57,1,51,0.879,3,5,18,13,2,4,64,36,0,0,2,1,70.65277778,78.24074074,0
9847,2.176470588,35,57,1,3.921,49,-3,9748,2.111111111,67,46,2,49,0.886,2,6,6,15,3,7,57,43,0,0,5,3,74.28735632,78.24074074,1
9847,2.176470588,35,57,3,3.377,49,-1,9829,1.611111111,23,56,0,52,0.939,2,3,15,15,9,2,65,35,0,0,1,0,72.2,78.24074074,2
9847,2.176470588,35,57,0,4.605,49,-4,8121,1.052631579,48,44,0,48,0.828,12,3,21,11,6,3,76,24,0,0,1,0,68.53424658,78.24074074,0
9847,2.176470588,35,57,3,3.355,49,-9,7819,1,53,43,0,62,0.974,7,7,11,16,8,2,71,29,0,0,2,3,69,78.24074074,2
9847,2.176470588,35,57,2,4.486,49,-5,9747,1.631578947,36,49,0,63,0.841,4,9,11,11,4,6,62,38,0,0,0,2,70.31666667,78.24074074,2
9847,2.176470588,35,57,1,3.81,49,-5,9851,1.388888889,64,46,0,64,0.924,3,1,20,12,4,2,60,40,0,0,0,0,70.43283582,78.24074074,2
9847,2.176470588,35,57,2,4.908,49,-3,8689,1.368421053,46,51,1,57,0.825,2,3,4,17,2,9,57,43,0,0,1,2,69.01515152,78.24074074,2
9847,2.176470588,35,57,1,4.55,49,-3,9837,1.588235294,58,33,1,48,0.839,9,3,24,10,8,4,63,37,0,0,2,2,70.64935065,78.24074074,0
9847,2.176470588,35,57,4,6.45,49,-6,6391,1.210526316,55,42,0,48,0.782,3,3,11,11,3,3,71,29,0,0,1,1,65.94915254,78.24074074,2
9847,2.176470588,35,57,1,4.705,49,-6,9941,1.5,36,36,0,49,0.837,7,2,10,11,3,5,71,29,0,0,0,1,69.95522388,78.24074074,2
9827,1.210526316,44,57,0,2.111,51,-1,8639,1.176470588,64,59,0,45,1.663,10,12,15,18,7,6,44,56,0,0,5,1,69.98387097,70.65277778,0
9827,1.210526316,44,57,0,2.38,51,1,7794,1.277777778,49,44,1,61,1.224,6,7,16,20,2,4,53,47,0,0,1,2,67.80357143,70.65277778,1
9827,1.210526316,44,57,0,2.207,51,0,8592,1.470588235,31,48,0,51,1.968,5,9,5,27,4,5,34,66,0,0,2,3,73.25,70.65277778,0
9827,1.210526316,44,57,1,2.43,51,-1,10249,1.25,45,53,0,54,1.257,5,8,13,21,6,5,48,52,0,0,1,2,70.73255814,70.65277778,2
9827,1.210526316,44,57,1,2.327,51,5,9831,1.722222222,38,57,6,48,1.41,4,4,14,17,2,8,47,53,1,0,1,0,69.40963855,70.65277778,1
9827,1.210526316,44,57,4,2.738,51,-3,10242,0.684210526,46,43,2,49,1.086,3,9,12,13,6,8,47,53,0,0,1,4,66.23333333,70.65277778,2
9827,1.210526316,44,57,0,2.139,51,1,9748,2.111111111,67,46,3,49,1.92,8,3,14,10,4,9,42,58,0,0,4,2,74.28735632,70.65277778,1
9827,1.210526316,44,57,2,2.207,51,-3,9829,1.611111111,23,56,1,52,1.662,3,8,8,21,2,8,41,59,0,0,1,1,72.2,70.65277778,2
9827,1.210526316,44,57,1,2.279,51,2,8121,1.052631579,48,44,1,48,1.315,4,5,14,19,1,4,53,47,0,0,2,1,68.53424658,70.65277778,0
9827,1.210526316,44,57,0,2.356,51,4,7819,1,53,43,1,62,1.368,6,4,14,8,6,4,59,41,0,0,4,1,69,70.65277778,1
9827,1.210526316,44,57,4,2.253,51,-3,9747,1.631578947,36,49,2,63,1.419,4,5,15,15,6,3,52,48,0,0,0,1,70.31666667,70.65277778,2
9827,1.210526316,44,57,2,2.198,51,-4,9851,1.388888889,64,46,2,64,1.611,2,5,12,12,3,1,54,46,1,0,2,2,70.43283582,70.65277778,0
9827,1.210526316,44,57,2,2.586,51,-2,8689,1.368421053,46,51,3,57,1.254,5,3,16,14,3,4,49,51,1,1,2,0,69.01515152,70.65277778,1
9827,1.210526316,44,57,1,2.56,51,4,9837,1.588235294,58,33,4,48,1.181,1,7,16,14,0,3,57,43,0,0,2,2,70.64935065,70.65277778,1
9827,1.210526316,44,57,0,2.52,51,2,6391,1.210526316,55,42,2,48,1.193,5,2,21,11,2,2,57,43,0,0,4,4,65.94915254,70.65277778,1
9827,1.210526316,44,57,0,2.257,51,4,9941,1.5,36,36,4,49,1.454,3,3,10,15,2,9,50,50,1,0,3,3,69.95522388,70.65277778,1
9827,1.210526316,44,57,2,2.185,51,-2,9830,1,46,39,2,63,1.398,3,4,15,12,5,2,60,40,0,0,4,2,70.57575758,70.65277778,0
9827,1.210526316,44,57,2,3.002,51,0,9847,3.105263158,35,57,2,49,4.032,6,11,15,14,3,11,29,71,0,0,3,2,78.24074074,70.65277778,0
6391,0.736842105,55,42,0,2.159,48,3,8639,1.176470588,64,59,1,45,2.286,4,7,9,15,6,7,46,54,0,0,3,1,69.98387097,65.94915254,1
6391,0.736842105,55,42,2,2.312,48,-2,7794,1.277777778,49,44,1,61,1.31,4,2,12,20,6,5,54,46,0,0,1,2,67.80357143,65.94915254,2
6391,0.736842105,55,42,1,2.273,48,0,8592,1.470588235,31,48,1,51,2.416,3,2,14,21,3,5,46,54,0,1,4,2,73.25,65.94915254,0
6391,0.736842105,55,42,2,2.162,48,2,10249,1.25,45,53,0,54,1.732,0,9,5,32,1,7,43,57,0,0,4,1,70.73255814,65.94915254,2
6391,0.736842105,55,42,0,2.282,48,1,9831,1.722222222,38,57,3,48,2.484,5,3,13,9,5,4,45,55,0,0,2,1,69.40963855,65.94915254,1
6391,0.736842105,55,42,0,2.533,48,1,10242,0.684210526,46,43,0,49,1.169,4,9,20,24,1,4,48,52,0,0,4,0,66.23333333,65.94915254,0
6391,0.736842105,55,42,1,2.357,48,-2,9827,1.444444444,44,57,1,51,2.97,2,3,11,22,2,5,54,46,0,0,2,2,70.65277778,65.94915254,0
6391,0.736842105,55,42,1,2.285,48,0,9748,2.111111111,67,46,2,49,2.264,0,5,14,16,2,0,31,69,0,0,2,1,74.28735632,65.94915254,1
6391,0.736842105,55,42,2,2.252,48,1,9829,1.611111111,23,56,2,52,3.096,1,6,4,20,1,6,47,53,0,0,3,2,72.2,65.94915254,0
6391,0.736842105,55,42,0,2.074,48,2,8121,1.052631579,48,44,0,48,1.599,6,2,20,21,1,3,47,53,0,0,5,1,68.53424658,65.94915254,0
6391,0.736842105,55,42,0,2.205,48,1,7819,1,53,43,2,62,1.746,7,8,12,20,4,9,53,47,0,0,4,1,69,65.94915254,1
6391,0.736842105,55,42,1,2.124,48,1,9747,1.631578947,36,49,2,63,1.835,1,10,11,23,4,3,32,68,0,0,5,2,70.31666667,65.94915254,1
6391,0.736842105,55,42,0,2.099,48,1,9851,1.388888889,64,46,1,64,2.417,2,8,19,14,2,3,44,56,0,0,3,3,70.43283582,65.94915254,1
6391,0.736842105,55,42,0,2.224,48,1,8689,1.368421053,46,51,1,57,1.929,5,1,16,9,8,2,49,51,0,0,1,2,69.01515152,65.94915254,1
6391,0.736842105,55,42,2,2.244,48,-1,9837,1.588235294,58,33,1,48,1.453,1,7,10,24,2,3,41,59,0,0,2,3,70.64935065,65.94915254,2
6391,0.736842105,55,42,1,2.218,48,0,9941,1.5,36,36,1,49,2.116,3,5,13,23,6,5,47,53,0,0,4,1,69.95522388,65.94915254,0
6391,0.736842105,55,42,1,2.085,48,2,9830,1,46,39,3,63,1.804,1,4,8,19,2,7,48,52,1,0,1,1,70.57575758,65.94915254,1
6391,0.736842105,55,42,0,3.039,48,6,9847,3.105263158,35,57,2,49,4.634,1,4,11,21,2,10,35,65,0,0,3,1,78.24074074,65.94915254,1
6391,0.736842105,55,42,0,2.113,48,4,9853,1.333333333,52,48,2,58,2.167,3,5,7,10,0,7,42,58,0,0,0,0,72.36764706,65.94915254,1
10249,1.277777778,45,53,0,2.08,54,-1,8639,1.176470588,64,59,2,45,1.74,2,9,8,17,3,8,46,54,0,0,1,3,69.98387097,70.73255814,1
10249,1.277777778,45,53,0,2.291,54,-1,7794,1.277777778,49,44,1,61,1.356,6,1,13,12,2,0,51,49,1,1,1,3,67.80357143,70.73255814,1
10249,1.277777778,45,53,2,2.225,54,1,8592,1.470588235,31,48,2,51,1.808,3,6,6,25,0,11,34,66,0,0,1,2,73.25,70.73255814,0
10249,1.277777778,45,53,0,2.273,54,3,9831,1.722222222,38,57,1,48,1.423,8,9,14,15,8,6,46,54,0,0,2,2,69.40963855,70.73255814,1
10249,1.277777778,45,53,0,4.022,54,-3,10242,0.684210526,46,43,0,49,0.883,5,4,14,9,6,6,59,41,0,0,1,2,66.23333333,70.73255814,0
10249,1.277777778,45,53,0,2.167,54,1,9827,1.444444444,44,57,0,51,1.646,2,7,9,20,2,9,47,53,0,0,2,4,70.65277778,70.73255814,0
10249,1.277777778,45,53,4,2.332,54,0,9748,2.111111111,67,46,2,49,2.401,2,5,11,16,7,4,39,61,0,0,4,3,74.28735632,70.73255814,2
10249,1.277777778,45,53,0,2.158,54,3,9829,1.611111111,23,56,2,52,2.194,7,5,13,11,4,6,59,41,0,0,1,3,72.2,70.73255814,1
10249,1.277777778,45,53,3,2.334,54,1,8121,1.052631579,48,44,2,48,1.249,6,1,12,21,4,2,58,42,0,0,1,0,68.53424658,70.73255814,2
10249,1.277777778,45,53,2,2.247,54,-1,9747,1.631578947,36,49,2,63,1.431,5,6,15,20,4,3,56,44,0,0,2,2,70.31666667,70.73255814,0
10249,1.277777778,45,53,0,2.307,54,-1,9851,1.388888889,64,46,1,64,1.62,4,3,12,14,2,3,51,49,0,0,1,3,70.43283582,70.73255814,1
10249,1.277777778,45,53,1,2.23,54,-1,8689,1.368421053,46,51,1,57,1.556,1,7,18,15,6,3,53,47,0,1,1,1,69.01515152,70.73255814,0
10249,1.277777778,45,53,4,2.381,54,-2,6391,1.210526316,55,42,0,48,1.301,4,5,12,19,2,3,40,60,0,0,3,3,65.94915254,70.73255814,2
10249,1.277777778,45,53,1,2.229,54,-2,9941,1.5,36,36,1,49,1.473,7,3,13,16,5,7,49,51,0,0,2,4,69.95522388,70.73255814,0
10249,1.277777778,45,53,0,2.92,54,1,9847,3.105263158,35,57,0,49,5.54,4,5,16,11,2,5,40,60,0,0,1,0,78.24074074,70.73255814,0
8592,1,31,48,2,2.333,51,-1,8639,1.176470588,64,59,1,45,1.403,5,3,15,17,7,8,52,48,0,0,4,3,69.98387097,73.25,2
8592,1,31,48,1,2.817,51,-2,7794,1.277777778,49,44,2,61,1.045,2,6,10,12,4,2,65,35,1,0,2,3,67.80357143,73.25,1
8592,1,31,48,1,2.666,51,-1,10249,1.25,45,53,0,54,1.152,5,6,7,21,1,6,58,42,1,0,3,2,70.73255814,73.25,2
8592,1,31,48,1,2.683,51,1,9831,1.722222222,38,57,1,48,1.195,6,0,10,19,5,3,52,48,0,0,2,1,69.40963855,73.25,0
8592,1,31,48,1,2.641,51,-6,10242,0.684210526,46,43,1,49,1.143,13,5,27,9,7,5,59,41,0,0,1,2,66.23333333,73.25,0
8592,1,31,48,1,2.445,51,0,9827,1.444444444,44,57,1,51,1.312,6,3,29,14,4,5,56,44,0,0,3,3,70.65277778,73.25,0
8592,1,31,48,1,2.366,51,0,9748,2.111111111,67,46,1,49,1.471,2,8,14,30,3,14,33,67,0,0,2,2,74.28735632,73.25,0
8592,1,31,48,1,2.383,51,1,9829,1.611111111,23,56,2,52,1.393,1,7,8,20,3,4,59,41,0,0,0,1,72.2,73.25,1
8592,1,31,48,1,3.01,51,0,8121,1.052631579,48,44,0,48,1.002,3,2,19,16,3,3,48,52,0,0,4,2,68.53424658,73.25,2
8592,1,31,48,0,2.663,51,2,9747,1.631578947,36,49,2,63,1.121,8,4,26,12,9,3,64,36,0,0,6,1,70.31666667,73.25,1
8592,1,31,48,1,2.42,51,2,9851,1.388888889,64,46,0,64,1.337,3,5,12,14,6,6,50,50,0,0,2,4,70.43283582,73.25,2
8592,1,31,48,1,2.761,51,0,8689,1.368421053,46,51,1,57,1.108,5,7,14,9,5,9,57,43,0,0,2,1,69.01515152,73.25,0
8592,1,31,48,0,2.602,51,0,9837,1.588235294,58,33,1,48,1.333,7,8,21,8,8,7,58,42,0,0,3,2,70.64935065,73.25,1
8592,1,31,48,1,3.146,51,0,6391,1.210526316,55,42,1,48,0.99,3,7,16,17,5,8,53,47,0,0,2,2,65.94915254,73.25,0
8592,1,31,48,1,2.576,51,0,9941,1.5,36,36,1,49,1.184,5,3,18,14,3,2,58,42,1,1,0,3,69.95522388,73.25,0
8592,1,31,48,1,2.517,51,2,9847,3.105263158,35,57,2,49,3.698,6,4,14,10,7,8,45,55,0,0,3,2,78.24074074,73.25,1
7794,0.722222222,49,44,1,2.057,61,1,8639,1.176470588,64,59,1,45,2.087,5,5,8,19,4,7,41,59,0,1,3,1,69.98387097,67.80357143,0
7794,0.722222222,49,44,1,2.18,61,2,8592,1.470588235,31,48,4,51,2.192,0,5,8,17,2,5,45,55,0,0,1,2,73.25,67.80357143,1
7794,0.722222222,49,44,0,2.107,61,1,10249,1.25,45,53,2,54,1.895,4,5,17,18,6,5,46,54,0,0,3,1,70.73255814,67.80357143,1
7794,0.722222222,49,44,2,2.188,61,0,9831,1.722222222,38,57,0,48,1.57,1,5,10,23,5,7,30,70,0,1,5,3,69.40963855,67.80357143,2
7794,0.722222222,49,44,1,2.407,61,-2,10242,0.684210526,46,43,1,49,1.291,5,10,9,11,2,3,48,52,0,0,4,2,66.23333333,67.80357143,0
7794,0.722222222,49,44,1,2.2,61,-1,9827,1.444444444,44,57,1,51,2.103,3,6,24,15,4,4,55,45,0,0,2,2,70.65277778,67.80357143,0
7794,0.722222222,49,44,0,2.385,61,1,9748,2.111111111,67,46,2,49,3.665,2,3,10,9,3,6,39,61,1,0,1,2,74.28735632,67.80357143,1
7794,0.722222222,49,44,0,2.228,61,3,9829,1.611111111,23,56,2,52,2.43,1,4,16,23,8,4,46,54,0,0,1,2,72.2,67.80357143,1
7794,0.722222222,49,44,0,2.13,61,0,8121,1.052631579,48,44,1,48,1.712,5,7,13,26,6,8,42,58,0,0,2,1,68.53424658,67.80357143,1
7794,0.722222222,49,44,0,2.186,61,-1,7819,1,53,43,0,62,2.038,3,4,12,22,2,5,49,51,0,0,3,1,69,67.80357143,0
7794,0.722222222,49,44,0,2.085,61,-2,9747,1.631578947,36,49,1,63,1.649,0,5,6,24,1,3,40,60,2,0,2,1,70.31666667,67.80357143,1
7794,0.722222222,49,44,2,2.107,61,-2,9851,1.388888889,64,46,1,64,1.794,2,8,9,26,2,11,46,54,0,0,5,3,70.43283582,67.80357143,2
7794,0.722222222,49,44,1,2.158,61,0,8689,1.368421053,46,51,1,57,1.678,2,4,9,23,2,7,32,68,0,0,2,3,69.01515152,67.80357143,0
7794,0.722222222,49,44,1,2.15,61,-3,9837,1.588235294,58,33,0,48,1.69,5,3,12,12,5,6,45,55,0,0,3,5,70.64935065,67.80357143,2
7794,0.722222222,49,44,2,2.21,61,2,6391,1.210526316,55,42,3,48,1.457,4,2,23,10,6,2,50,50,0,0,2,4,65.94915254,67.80357143,1
7794,0.722222222,49,44,0,2.139,61,1,9941,1.5,36,36,4,49,1.996,2,2,8,18,1,3,52,48,0,0,1,1,69.95522388,67.80357143,1
7794,0.722222222,49,44,0,3.425,61,4,9847,3.105263158,35,57,2,49,6.676,0,8,9,19,0,5,24,76,0,0,3,1,78.24074074,67.80357143,1
7794,0.722222222,49,44,1,2.199,61,2,9853,1.333333333,52,48,2,58,2.547,0,12,7,26,1,10,34,66,2,0,1,1,72.36764706,67.80357143,1
8689,1.105263158,46,51,0,2.313,57,4,8639,1.176470588,64,59,3,45,2.407,6,3,7,17,4,8,51,49,0,0,2,2,69.98387097,69.01515152,1
8689,1.105263158,46,51,0,2.329,57,0,7794,1.277777778,49,44,0,61,1.32,2,8,7,23,2,6,49,51,0,0,4,3,67.80357143,69.01515152,0
8689,1.105263158,46,51,1,2.273,57,0,8592,1.470588235,31,48,1,51,2.148,4,11,11,25,2,13,41,59,0,0,3,1,73.25,69.01515152,0
8689,1.105263158,46,51,1,2.196,57,1,10249,1.25,45,53,2,54,1.672,3,9,16,19,5,4,53,47,1,0,5,2,70.73255814,69.01515152,1
8689,1.105263158,46,51,1,2.308,57,1,9831,1.722222222,38,57,2,48,1.564,3,4,14,13,5,2,44,56,0,0,2,1,69.40963855,69.01515152,1
8689,1.105263158,46,51,1,2.534,57,-4,10242,0.684210526,46,43,0,49,1.171,7,5,11,17,10,7,44,56,0,1,1,2,66.23333333,69.01515152,2
8689,1.105263158,46,51,0,2.223,57,2,9827,1.444444444,44,57,3,51,1.814,4,7,23,13,4,5,46,54,0,0,1,0,70.65277778,69.01515152,1
8689,1.105263158,46,51,0,2.456,57,2,9748,2.111111111,67,46,0,49,2.514,2,7,6,11,7,7,37,63,0,0,2,1,74.28735632,69.01515152,0
8689,1.105263158,46,51,3,2.194,57,1,9829,1.611111111,23,56,2,52,2.042,3,3,8,28,5,6,40,60,0,0,4,4,72.2,69.01515152,2
8689,1.105263158,46,51,1,2.251,57,2,8121,1.052631579,48,44,5,48,1.386,2,6,11,16,2,8,55,45,0,0,4,1,68.53424658,69.01515152,1
8689,1.105263158,46,51,2,2.242,57,-3,7819,1,53,43,1,62,1.549,5,6,6,33,8,5,46,54,0,0,0,1,69,69.01515152,2
8689,1.105263158,46,51,2,2.213,57,-1,9747,1.631578947,36,49,2,63,1.537,3,4,16,14,7,4,62,38,1,1,1,3,70.31666667,69.01515152,0
8689,1.105263158,46,51,2,2.194,57,0,9851,1.388888889,64,46,2,64,1.695,3,5,8,14,2,5,49,51,0,0,1,0,70.43283582,69.01515152,0
8689,1.105263158,46,51,1,2.246,57,1,9837,1.588235294,58,33,4,48,1.431,5,5,11,7,4,7,51,49,0,0,1,3,70.64935065,69.01515152,1
8689,1.105263158,46,51,1,2.406,57,-1,6391,1.210526316,55,42,1,48,2.187,3,4,15,24,2,6,55,45,0,0,1,2,65.94915254,69.01515152,0
8689,1.105263158,46,51,3,2.269,57,-1,9941,1.5,36,36,2,49,1.945,2,10,7,22,2,4,45,55,0,0,2,1,69.95522388,69.01515152,2
8689,1.105263158,46,51,1,2.167,57,1,9830,1,46,39,2,63,1.548,5,5,14,18,1,2,55,45,1,0,3,1,70.57575758,69.01515152,1
8689,1.105263158,46,51,1,3.055,57,3,9847,3.105263158,35,57,3,49,5.188,7,4,11,15,6,7,41,59,0,0,1,1,78.24074074,69.01515152,1
8689,1.105263158,46,51,0,2.108,57,3,9853,1.333333333,52,48,2,58,1.842,5,4,15,24,3,6,51,49,0,0,1,2,72.36764706,69.01515152,1
9831,1.294117647,38,57,1,2.217,48,0,8639,1.176470588,64,59,1,45,1.641,6,2,14,14,3,3,58,42,0,0,3,2,69.98387097,69.40963855,0
9831,1.294117647,38,57,3,2.342,48,0,7794,1.277777778,49,44,1,61,1.263,3,7,9,24,4,3,47,53,0,0,2,1,67.80357143,69.40963855,2
9831,1.294117647,38,57,1,2.243,48,-1,8592,1.470588235,31,48,0,51,2.205,5,7,2,19,4,5,43,57,0,0,2,2,73.25,69.40963855,2
9831,1.294117647,38,57,2,2.236,48,-3,10249,1.25,45,53,0,54,1.658,4,4,8,26,2,7,54,46,0,0,1,2,70.73255814,69.40963855,2
9831,1.294117647,38,57,3,2.872,48,-1,10242,0.684210526,46,43,3,49,1.073,3,11,9,16,9,5,55,45,0,0,3,4,66.23333333,69.40963855,0
9831,1.294117647,38,57,0,2.142,48,-5,9827,1.444444444,44,57,0,51,1.867,5,7,14,31,6,6,54,46,0,0,2,0,70.65277778,69.40963855,0
9831,1.294117647,38,57,1,2.318,48,-3,9748,2.111111111,67,46,1,49,2.404,3,5,12,23,3,3,49,51,0,1,2,2,74.28735632,69.40963855,0
9831,1.294117647,38,57,0,2.233,48,2,9829,1.611111111,23,56,1,52,2.704,7,5,17,12,8,3,60,40,0,1,6,4,72.2,69.40963855,1
9831,1.294117647,38,57,1,2.149,48,-1,8121,1.052631579,48,44,1,48,1.481,6,3,13,19,4,1,67,33,0,0,2,2,68.53424658,69.40963855,0
9831,1.294117647,38,57,3,2.194,48,0,9747,1.631578947,36,49,2,63,1.555,2,4,9,16,3,4,66,34,0,0,1,2,70.31666667,69.40963855,2
9831,1.294117647,38,57,4,2.282,48,-6,9851,1.388888889,64,46,1,64,1.622,3,4,12,17,3,5,55,45,0,0,2,2,70.43283582,69.40963855,2
9831,1.294117647,38,57,0,2.344,48,-1,8689,1.368421053,46,51,0,57,1.331,2,7,10,16,9,4,51,49,0,0,5,2,69.01515152,69.40963855,0
9831,1.294117647,38,57,1,2.685,48,-2,9837,1.588235294,58,33,1,48,1.164,2,3,13,17,2,6,62,38,0,1,2,2,70.64935065,69.40963855,0
9831,1.294117647,38,57,1,2.411,48,-1,6391,1.210526316,55,42,3,48,1.279,3,5,16,15,3,2,63,37,0,1,4,3,65.94915254,69.40963855,1
9831,1.294117647,38,57,0,2.288,48,1,9941,1.5,36,36,2,49,1.52,3,3,15,14,5,5,58,42,1,0,2,2,69.95522388,69.40963855,1
9831,1.294117647,38,57,1,3.017,48,6,9847,3.105263158,35,57,4,49,4.792,6,7,7,11,4,4,45,55,0,0,0,1,78.24074074,69.40963855,1
10242,0.833333333,46,43,3,2.211,49,-2,8639,1.176470588,64,59,1,45,2.463,3,9,6,15,2,10,48,52,0,0,1,2,69.98387097,66.23333333,2
10242,0.833333333,46,43,0,2.171,49,2,7794,1.277777778,49,44,2,61,1.654,6,8,13,16,5,6,60,40,2,1,2,0,67.80357143,66.23333333,1
10242,0.833333333,46,43,0,2.966,49,6,8592,1.470588235,31,48,6,51,3.333,5,6,8,22,3,7,45,55,0,0,1,1,73.25,66.23333333,1
10242,0.833333333,46,43,1,2.168,49,3,10249,1.25,45,53,4,54,1.733,7,4,11,8,9,6,57,43,0,1,2,0,70.73255814,66.23333333,1
10242,0.833333333,46,43,1,2.237,49,1,9831,1.722222222,38,57,2,48,1.521,4,7,7,9,4,10,33,67,0,0,1,1,69.40963855,66.23333333,1
10242,0.833333333,46,43,0,2.339,49,3,9827,1.444444444,44,57,1,51,2.903,4,5,7,19,4,6,51,49,0,0,4,1,70.65277778,66.23333333,1
10242,0.833333333,46,43,1,2.489,49,4,9748,2.111111111,67,46,4,49,3.735,1,4,9,12,4,9,36,64,0,0,1,1,74.28735632,66.23333333,1
10242,0.833333333,46,43,1,2.413,49,2,9829,1.611111111,23,56,3,52,2.98,7,5,19,22,8,6,52,48,0,0,0,2,72.2,66.23333333,1
10242,0.833333333,46,43,0,2.279,49,2,8121,1.052631579,48,44,1,48,2.28,5,6,14,21,7,6,54,46,0,1,3,2,68.53424658,66.23333333,1
10242,0.833333333,46,43,1,2.225,49,3,7819,1,53,43,2,62,1.613,2,7,12,24,1,8,51,49,0,0,2,1,69,66.23333333,1
10242,0.833333333,46,43,0,2.186,49,5,9747,1.631578947,36,49,4,63,1.875,8,3,13,13,7,4,49,51,0,0,3,1,70.31666667,66.23333333,1
10242,0.833333333,46,43,1,2.299,49,2,9851,1.388888889,64,46,1,64,2.446,3,8,10,33,5,6,40,60,0,0,3,2,70.43283582,66.23333333,0
10242,0.833333333,46,43,1,2.4,49,4,8689,1.368421053,46,51,4,57,2.295,5,10,10,19,8,11,45,55,0,0,0,0,69.01515152,66.23333333,1
10242,0.833333333,46,43,1,2.726,49,-1,9837,1.588235294,58,33,1,48,3.4,2,7,22,25,6,6,44,56,0,0,1,1,70.64935065,66.23333333,0
10242,0.833333333,46,43,3,2.206,49,-1,6391,1.210526316,55,42,2,48,1.428,1,12,9,40,0,7,44,56,0,0,3,2,65.94915254,66.23333333,2
10242,0.833333333,46,43,0,2.242,49,4,9941,1.5,36,36,1,49,2.08,2,8,8,18,2,8,49,51,0,0,3,2,69.95522388,66.23333333,1
10242,0.833333333,46,43,1,3.995,49,12,9847,3.105263158,35,57,4,49,8.45,2,7,13,29,5,8,35,65,0,0,1,0,78.24074074,66.23333333,1
10242,0.833333333,46,43,0,2.182,49,2,9853,1.333333333,52,48,1,58,2.377,5,10,11,27,4,9,40,60,0,0,2,2,72.36764706,66.23333333,1
7819,0.933333333,53,43,0,2.143,62,2,8639,1.176470588,64,59,1,45,1.7,4,8,18,17,6,6,39,61,0,0,2,0,69.98387097,69,1
7819,0.933333333,53,43,0,2.248,62,1,7794,1.277777778,49,44,1,61,1.396,2,8,17,19,3,6,46,54,0,0,2,1,67.80357143,69,1
7819,0.933333333,53,43,3,3.086,62,-3,10242,0.684210526,46,43,1,49,1.025,5,6,13,23,6,8,35,65,0,0,1,4,66.23333333,69,2
7819,0.933333333,53,43,4,2.387,62,-4,9827,1.444444444,44,57,1,51,1.623,6,4,5,23,6,5,34,66,0,0,2,5,70.65277778,69,2
7819,0.933333333,53,43,1,2.197,62,0,9829,1.611111111,23,56,1,52,2.203,4,4,19,21,4,5,40,60,0,0,2,0,72.2,69,0
7819,0.933333333,53,43,0,2.308,62,2,8121,1.052631579,48,44,2,48,1.298,8,7,19,17,7,4,42,58,0,0,2,0,68.53424658,69,1
7819,0.933333333,53,43,1,2.226,62,-1,9747,1.631578947,36,49,1,63,1.53,0,9,8,22,7,7,44,56,0,1,1,1,70.31666667,69,0
7819,0.933333333,53,43,1,2.147,62,-1,9851,1.388888889,64,46,1,64,1.897,7,12,11,25,5,10,37,63,1,0,0,1,70.43283582,69,0
7819,0.933333333,53,43,0,2.363,62,3,8689,1.368421053,46,51,2,57,1.473,10,4,27,11,6,3,49,51,0,0,2,2,69.01515152,69,1
7819,0.933333333,53,43,0,2.459,62,-1,6391,1.210526316,55,42,1,48,1.24,4,4,25,9,5,6,41,59,0,0,0,0,65.94915254,69,1
7819,0.933333333,53,43,0,2.274,62,1,9941,1.5,36,36,2,49,1.612,5,4,17,14,2,4,51,49,0,0,1,1,69.95522388,69,1
7819,0.933333333,53,43,2,2.259,62,1,9830,1,46,39,1,63,1.368,1,6,11,21,3,7,36,64,0,0,2,2,70.57575758,69,2
7819,0.933333333,53,43,0,2.92,62,9,9847,3.105263158,35,57,6,49,5.075,3,4,14,15,6,7,36,64,0,0,0,0,78.24074074,69,1
